state,month,year,lockdown_period,avg_congestion
NY,12,2018,before_lockdown,0.965
NY,12,2020,after_lockdown,0.4549050677051659
OK,2,2019,before_lockdown,1.4234296591105728
OK,8,2018,before_lockdown,1.6133079847908744
OR,12,2020,after_lockdown,1.1599768429177924
SC,10,2018,before_lockdown,1.27922898672846
TN,5,2021,after_lockdown,1.164696734059098
TN,9,2018,before_lockdown,1.4093290097281117
TX,4,2020,after_lockdown,0.7579343733189887
TX,7,2020,after_lockdown,0.7938664456376806
TX,7,2021,after_lockdown,1.1298660162807639
UT,3,2020,after_lockdown,1.0953649440596698
UT,8,2018,before_lockdown,1.398051948051948
UT,12,2018,before_lockdown,1.414
VT,2,2018,before_lockdown,1.473670177309692
VT,3,2021,after_lockdown,1.2289512555391433
VT,9,2021,after_lockdown,1.1973684210526316
VT,10,2020,after_lockdown,1.2554945054945055
WV,1,2018,before_lockdown,1.5423883318140383
WV,4,2021,after_lockdown,1.07
WY,2,2019,before_lockdown,1.6758478931140801
WY,2,2020,after_lockdown,1.192929292929293
WY,5,2020,after_lockdown,1.5740072202166064
AL,12,2019,before_lockdown,0.9346491228070175
CA,8,2021,after_lockdown,1.3012480717991866
CA,12,2018,before_lockdown,1.196890722023297
CO,2,2020,after_lockdown,1.0292192490967167
CO,8,2019,before_lockdown,0.9788873038516405
CT,8,2020,after_lockdown,1.2211488250652742
CT,10,2020,after_lockdown,0.6638626411615579
DC,1,2020,after_lockdown,0.8356840620592384
DC,4,2020,after_lockdown,1.4202898550724639
FL,2,2021,after_lockdown,0.5690470218226021
GA,9,2020,after_lockdown,0.8725640464199693
IA,5,2021,after_lockdown,0.9116465863453815
IA,12,2021,after_lockdown,0.921513843027686
ID,12,2018,before_lockdown,1.474056603773585
IL,7,2020,after_lockdown,0.943711011170753
IL,10,2019,before_lockdown,0.8209186101856258
KS,6,2018,before_lockdown,1.5960652992884052
KS,10,2018,before_lockdown,1.6163101604278074
KY,7,2019,before_lockdown,1.0383747178329572
LA,3,2018,before_lockdown,1.314695067833143
LA,5,2020,after_lockdown,0.6514506769825918
MA,3,2021,after_lockdown,0.4021503742259033
MA,8,2019,before_lockdown,0.8509038322487347
ME,12,2019,before_lockdown,1.035070785070785
MI,1,2018,before_lockdown,1.366523960778898
MI,2,2020,after_lockdown,0.9191414686825053
MI,5,2020,after_lockdown,0.9510314247156353
MN,8,2021,after_lockdown,1.0533333333333332
MO,7,2019,before_lockdown,0.9549004787100025
MS,1,2020,after_lockdown,0.9923076923076923
MT,1,2020,after_lockdown,1.5474452554744527
MT,4,2018,before_lockdown,1.7645457638652602
MT,9,2020,after_lockdown,1.2730307076101468
NC,7,2021,after_lockdown,1.2445306009415675
NE,3,2020,after_lockdown,0.8905410987195373
NE,10,2019,before_lockdown,1.0129982668977469
NH,1,2019,before_lockdown,1.376865671641791
NH,6,2021,after_lockdown,0.9445506692160612
NH,9,2020,after_lockdown,0.8072625698324022
NJ,2,2020,after_lockdown,0.8593317727175995
NM,4,2021,after_lockdown,1.0443037974683544
NM,6,2020,after_lockdown,0.9805825242718447
NM,11,2021,after_lockdown,1.13582208101668
NV,8,2021,after_lockdown,1.3987473903966596
NV,9,2020,after_lockdown,0.9367888748419722
NY,5,2020,after_lockdown,0.9855873168388182
NY,8,2018,before_lockdown,1.1989370198000715
NY,11,2018,before_lockdown,1.1360925274974487
NY,11,2019,before_lockdown,0.7055293613373339
OH,10,2020,after_lockdown,0.5133368476541909
OK,12,2018,before_lockdown,1.4364886731391586
RI,12,2021,after_lockdown,1.1536273115220483
SD,7,2021,after_lockdown,1.1699029126213591
SD,10,2018,before_lockdown,1.7325581395348837
TN,2,2021,after_lockdown,0.7743646004754068
TN,11,2021,after_lockdown,1.1553698835899362
TX,1,2018,before_lockdown,1.2006036904852304
TX,2,2019,before_lockdown,1.0986009327115256
VA,2,2018,before_lockdown,1.3088734786300595
VA,3,2021,after_lockdown,0.8097980074947445
VA,8,2021,after_lockdown,1.3466644540325257
VA,12,2019,before_lockdown,0.9057074910820452
VT,12,2021,after_lockdown,1.0150925024342745
WA,4,2020,after_lockdown,1.120675105485232
WI,3,2018,before_lockdown,1.5556906614785992
WI,7,2019,before_lockdown,0.879126334077935
WV,9,2021,after_lockdown,1.2755716004813478
WV,11,2019,before_lockdown,1.2551130247578042
WY,11,2021,after_lockdown,1.0730593607305936
AL,2,2019,before_lockdown,1.2163604961532424
AR,2,2018,before_lockdown,1.7436918990703851
AR,4,2020,after_lockdown,0.8364485981308412
AR,10,2019,before_lockdown,1.0125545851528384
AZ,5,2018,before_lockdown,1.1339407744874714
CA,9,2020,after_lockdown,0.7623844569677038
CA,11,2020,after_lockdown,0.598809772395072
CO,5,2018,before_lockdown,1.3571980228606735
CO,8,2018,before_lockdown,1.3743498049414824
CT,1,2018,before_lockdown,1.4876804198862807
CT,2,2019,before_lockdown,1.4159451070086586
DC,5,2020,after_lockdown,1.14
DC,7,2019,before_lockdown,0.888235294117647
DC,9,2019,before_lockdown,0.8517906336088155
FL,2,2019,before_lockdown,0.9345529783295219
FL,4,2020,after_lockdown,0.5747441020307625
FL,6,2019,before_lockdown,0.823104342190538
GA,7,2020,after_lockdown,1.018729641693811
GA,10,2021,after_lockdown,1.1422498144274242
IA,7,2018,before_lockdown,1.6706063720452209
IA,10,2018,before_lockdown,1.7023498694516972
IL,10,2018,before_lockdown,1.1447476606240945
IL,12,2018,before_lockdown,1.0804378389234786
KS,1,2021,after_lockdown,1.3552259887005649
KS,3,2020,after_lockdown,0.9613778705636743
KS,4,2018,before_lockdown,1.6651422764227641
KS,7,2021,after_lockdown,1.2365591397849462
KY,7,2018,before_lockdown,1.665280319414407
LA,3,2020,after_lockdown,0.5456026058631922
LA,3,2021,after_lockdown,0.666519784965189
LA,8,2018,before_lockdown,1.3377824965872895
MA,10,2018,before_lockdown,1.1949537426408747
MD,2,2019,before_lockdown,1.189679567207657
ME,11,2018,before_lockdown,1.3656447249774573
MN,2,2021,after_lockdown,0.6147598870056498
MN,4,2019,before_lockdown,1.2229909098222187
MN,12,2021,after_lockdown,0.8746599934718746
MO,6,2021,after_lockdown,1.1864406779661016
MS,4,2018,before_lockdown,1.5665007112375533
MS,6,2019,before_lockdown,1.109696376101861
MS,10,2021,after_lockdown,0.8670520231213873
MT,11,2018,before_lockdown,1.7304204451772465
ND,11,2020,after_lockdown,1.5185185185185186
NE,1,2020,after_lockdown,0.7109356305336205
NE,1,2021,after_lockdown,1.1426526717557253
NE,11,2019,before_lockdown,0.8559487817890805
NJ,3,2021,after_lockdown,0.4795108005082592
NJ,6,2018,before_lockdown,1.405844155844156
NJ,6,2019,before_lockdown,1.0272931689540203
NJ,7,2019,before_lockdown,0.9420980302336235
NJ,8,2018,before_lockdown,1.4552998868351565
NM,1,2021,after_lockdown,1.3932980599647267
NM,8,2018,before_lockdown,1.4326954265325982
NV,5,2019,before_lockdown,1.3928571428571428
NV,6,2020,after_lockdown,1.2329192546583851
NV,9,2019,before_lockdown,1.241232731137088
NY,2,2019,before_lockdown,1.0544486851780523
NY,7,2020,after_lockdown,0.8108964036500268
NY,7,2021,after_lockdown,1.0538713350412752
OH,4,2021,after_lockdown,1.0582089552238807
OH,6,2020,after_lockdown,0.8382456140350877
OK,10,2019,before_lockdown,0.7885397412199631
OK,10,2020,after_lockdown,0.9994410285075461
OR,2,2020,after_lockdown,1.1719367588932805
OR,5,2018,before_lockdown,1.4240121580547112
OR,7,2020,after_lockdown,1.0869220607661823
PA,11,2021,after_lockdown,1.2152730375426621
SD,4,2020,after_lockdown,1.1781015037593985
SD,8,2019,before_lockdown,1.230718085106383
TN,6,2021,after_lockdown,1.2199245833840164
TX,10,2018,before_lockdown,1.0955670782879752
TX,12,2017,before_lockdown,1.6363636363636365
UT,10,2018,before_lockdown,1.284076433121019
VA,1,2019,before_lockdown,1.020639834881321
VA,10,2019,before_lockdown,0.8228696285506191
VA,12,2017,before_lockdown,1.5
VT,3,2019,before_lockdown,1.4315315315315316
VT,7,2019,before_lockdown,1.0658082975679541
WA,1,2020,after_lockdown,1.121479743083004
WI,12,2020,after_lockdown,0.9680608365019011
WV,4,2019,before_lockdown,1.5498659517426274
WY,8,2018,before_lockdown,1.7872823618470854
AL,6,2020,after_lockdown,1.0584766584766585
AL,12,2017,before_lockdown,2.0
AR,5,2019,before_lockdown,1.2870539202917426
AZ,3,2018,before_lockdown,0.9981419546636938
AZ,4,2021,after_lockdown,1.0797785737544774
AZ,6,2018,before_lockdown,1.2801811650788693
AZ,7,2018,before_lockdown,1.3021296154435422
CA,1,2021,after_lockdown,0.5694434354860469
CT,11,2018,before_lockdown,1.4470675944333995
FL,3,2021,after_lockdown,0.5919452799293935
FL,5,2021,after_lockdown,0.8449812210030194
FL,8,2018,before_lockdown,1.1609449832977825
GA,1,2020,after_lockdown,0.9493563685636857
GA,7,2019,before_lockdown,0.9132706374085684
ID,3,2019,before_lockdown,1.6227060653188181
ID,9,2018,before_lockdown,1.6361474435196195
IL,1,2020,after_lockdown,0.9159327461969575
IN,5,2019,before_lockdown,1.1737906064568038
KS,7,2020,after_lockdown,0.9285999202233746
KS,9,2018,before_lockdown,1.6032036613272311
KY,11,2018,before_lockdown,1.5886909372579396
LA,1,2021,after_lockdown,0.6524539877300614
LA,10,2018,before_lockdown,1.3050468334964351
MA,2,2021,after_lockdown,0.4827055414704817
MA,10,2019,before_lockdown,0.7920238775639804
MD,9,2021,after_lockdown,1.3406131446734337
ME,10,2019,before_lockdown,1.0504731861198737
MI,7,2021,after_lockdown,1.249517302836774
MO,4,2021,after_lockdown,1.157188498402556
MO,10,2018,before_lockdown,1.4916734362307067
MS,1,2019,before_lockdown,1.4067796610169492
MS,9,2018,before_lockdown,1.5669943093636833
NC,4,2018,before_lockdown,1.3131034482758621
ND,4,2021,after_lockdown,0.7482376636455186
NH,2,2020,after_lockdown,1.0489987217724754
NM,4,2019,before_lockdown,1.467115484205075
NM,11,2018,before_lockdown,1.5012507817385867
NM,12,2018,before_lockdown,1.526193724420191
NV,4,2018,before_lockdown,1.6657997399219766
NY,5,2018,before_lockdown,1.1071306953619833
NY,11,2020,after_lockdown,0.44931052790885767
OH,3,2020,after_lockdown,0.9199673336055533
OH,9,2018,before_lockdown,1.4858219963940338
OK,6,2021,after_lockdown,1.1448621553884712
PA,2,2018,before_lockdown,1.2538168340809064
RI,3,2020,after_lockdown,1.152542372881356
RI,11,2021,after_lockdown,1.2657200811359026
SC,10,2020,after_lockdown,0.9529330333967815
SC,11,2020,after_lockdown,1.1058179606730185
TN,9,2019,before_lockdown,0.8066657634466874
TN,9,2021,after_lockdown,1.1389094497902787
TX,1,2020,after_lockdown,0.7856591285162714
TX,6,2020,after_lockdown,0.734587799178016
TX,8,2020,after_lockdown,0.8564738292011019
UT,2,2021,after_lockdown,0.9938574938574939
UT,4,2021,after_lockdown,1.1378151260504201
UT,11,2019,before_lockdown,0.8820923252822638
VA,2,2021,after_lockdown,0.9214713180557583
VT,4,2021,after_lockdown,1.185483870967742
VT,9,2019,before_lockdown,1.0606060606060606
VT,12,2020,after_lockdown,1.3273381294964028
WA,5,2020,after_lockdown,1.1445035460992907
